Faculty,Course_Id,Course Name,CRN,Lec Lab Tut,Section,Tme_start,Time_end,MTWTF,Course Description,Seats Available,Enrollment,Waitlist Seats,Waitlist Enrolled,Term,Cedit Hours,Location,Instructor ,Tuition,Campus
BMNG,5500,BME MSC Seminar,22494,Lec,N/A,1135,1255,00010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BMNG,5510,BME MSc Thesis Proposal,16833,Ths,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BMNG,5510,BME MSc Thesis Proposal,22495,Ths,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BMNG,6500,BME PhD Seminar,16834,Lec,N/A,1135,1255,00010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BMNG,6500,BME PhD Seminar,22496,Lec,N/A,1135,1255,00010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BMNG,6510,Bme PhD Thesis Proposal,16835,Ths,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BMNG,6510,Bme PhD Thesis Proposal,22497,Ths,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BMNG,6520,BME PhD Candidacy Examination,16836,Ths,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BMNG,6520,BME PhD Candidacy Examination,22498,Ths,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BMNG,9000,MASc Thesis,16837,Ths,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BMNG,9000,MASc Thesis,22499,Ths,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BMNG,9530,Doctoral Thesis,16838,Ths,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BMNG,9530,Doctoral Thesis,22500,Ths,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,5003,"Y Pers,Profess Effectiveness I",23196,Lec,N/A,1135,1425,10010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,5003,"X Pers,Profess Effectiveness I",17563,Lec,N/A,1135,1425,11010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,5004,"X Pers,Profess Effectiveness II",17564,Lec,N/A,1135,1425,00010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,5004,Y Pers. & Prof. Effectiveness II,23197,Lec,N/A,1135,1425,00010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,5100,Organizational Design,16839,Lec,N/A,1135,1425,00011,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,5103,Business Accounting,14055,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,5120,Public Policy,16840,Lec,N/A,1135,1425,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,5201,Financial Management,16841,Lec,N/A,835,1125,11000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,5201,Financial Management,16842,Tut,T01,1435,1555,11010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,5305,Managing People,16843,Lec,N/A,835,1125,00010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,5401,Marketing Management,16844,Lec,N/A,835,1125,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,5503,Quantitative Decision Making,14056,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,5503,Quantitative Decision Making,24110,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,5511,Management Information Systems,14057,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,5512,Leveraging Technology,16845,Lec,N/A,1435,1725,00010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,5551,Operations Management,16848,Tut,T01,1735,1855,00010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,5551,Operations Management,16847,Lec,N/A,835,1125,00100,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,5703,Business Economics,20001,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,5703,Business Economics,24062,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,5801,International Business,24018,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,5801,International Business,24114,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,5902,Starting Lean,22501,Lec,N/A,1805,1955,10110,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,5902,Starting Lean,16849,Lec,N/A,1805,1955,11110,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,6000,Strategy & Competitiveness,16850,Lec,N/A,1435,1725,00100,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,6002,New Venture Creation,16851,Lec,N/A,1435,1725,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,6005,Strategy Implementation,22502,Lec,N/A,1135,1425,00110,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,6006,Managing the Family Entrprs,16852,Lec,N/A,835,1125,11010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,6006,Managing the Family Entrprs,22503,Lec,N/A,1135,1425,11011,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,6007,Innovation Management,22504,Lec,N/A,835,1125,11011,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,6009,Business & Government,22505,Lec,N/A,1735,2025,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,6019,Managing Bus Gov Relations,16853,Lec,N/A,835,1125,00110,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,6044,Patterns for Sust Ind Devl,16854,Lec,N/A,835,1125,11010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,6050,Corporate Governance,23848,Lec,N/A,1135,1425,01000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,6101,External Auditing,16855,Lec,N/A,1135,1255,11100,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,6102,Taxation,16856,Lec,N/A,835,955,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,6106,Cost Management,22506,Lec,N/A,1605,1725,10100,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,6108,Adv. Financial Accounting I,16857,Lec,N/A,835,955,00111,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,6109,Adv. Financial Accounting II,22507,Lec,N/A,1435,1555,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,6110,Adv. Financial Accounting III,22508,Lec,N/A,1005,1125,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,6207,Advanced Corp Finance,20002,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,6207,Advanced Corp Finance,22509,Lec,N/A,835,1125,10010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,6220,Risk and Derivatives,16858,Lec,N/A,1435,1725,11010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,6230,Investment & Money Management,16859,Lec,N/A,1135,1425,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,6240,Financial Statement Analysis,16860,Lec,N/A,1435,1725,01000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,6255,Global Markets & Institutions,18309,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,6255,Global Markets & Institutions,22510,Lec,N/A,1135,1425,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,6313,Organizational Change,22511,Lec,N/A,1435,1725,10010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,6315,Intercultural &Internat. Mgmt,16861,Lec,N/A,835,1125,11010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,6315,Intercultural &Internat. Mgmt,16862,Tut,T01,1305,1425,11010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,6326,Management Skill Development,18307,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,6350,Authentic Leadership 21st C.,18177,Lec,N/A,1135,1425,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,6408,Transport Modes,22513,Lec,N/A,1435,1555,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,6410,Advanced Marketing,20005,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,6412,Consumer Behavior,16863,Lec,N/A,1435,1725,00010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,6414,Global Marketing,22514,Lec,N/A,1435,1725,00110,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,6450,Marketing Strategy Seminar,22515,Lec,N/A,835,1125,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,6511,Business Process Integrat ERP,16864,Lec,N/A,1135,1425,00110,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,6513,Business Analytics,18190,Lec,N/A,835,1125,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,6516,Data Management,22516,Lec,N/A,1735,1855,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,6601,Legal Aspects of Business,24063,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,6900,Corporate Responsibility,14060,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,6941,Applied Topics in Business I,16868,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,6941,Applied Topics in Business I,24217,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,6942,Applied Topics in Business II,22519,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,6951,"Research,Reading & Conf.",16869,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,6951,"Research,Reading & Conf.",22520,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,6952,"Research, Reading & Conf",16870,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,6952,"Research, Reading & Conf",22521,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,6960,Internship,16871,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,6960,Internship,22522,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,6994,Leading in Complexity,24106,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,6995,Leading in Context,18447,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BUSI,7000,Corporate Residency,22523,WkT,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BVSC,1000,Overview Animal Health Sci,14405,Lec,N/A,1005,1125,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CANA,1102,Halifax and the World: Pt. I,14407,Tut,T01,1335,1425,00001,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CANA,1102,Halifax and the World: Pt. I,14412,Tut,T06,1135,1225,00001,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CANA,1102,Halifax and the World: Pt. I,14413,Tut,T07,1135,1225,00001,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CANA,1102,Halifax and the World: Pt. I,14414,Tut,T08,1035,1125,00001,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CANA,1102,Halifax and the World: Pt. I,14415,Tut,T09,1035,1125,00001,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CANA,1102,Halifax and the World: Pt. I,14408,Tut,T02,1635,1725,00010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CANA,1102,Halifax and the World: Pt. I,14409,Tut,T03,1635,1725,00010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CANA,1102,Halifax and the World: Pt. I,14410,Tut,T04,1535,1625,00010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CANA,1102,Halifax and the World: Pt. I,14411,Tut,T05,1535,1625,00010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CANA,1102,Halifax and the World: Pt. I,14406,Lec,N/A,1335,1425,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CANA,1103,Halifax and the World Part II.,20319,Tut,T02,1435,1525,00010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CANA,1103,Halifax and the World Part II.,20320,Tut,T03,1435,1525,00010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CANA,1103,Halifax and the World Part II.,20325,Tut,T08,1535,1625,00010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CANA,1103,Halifax and the World Part II.,20326,Tut,T09,1535,1625,00010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CANA,1103,Halifax and the World Part II.,20317,Lec,N/A,1335,1425,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CANA,1103,Halifax and the World Part II.,20318,Tut,T01,1435,1525,11001,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CANA,1103,Halifax and the World Part II.,20321,Tut,T04,1635,1725,11001,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CANA,1103,Halifax and the World Part II.,20322,Tut,T05,1635,1725,11001,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CANA,1103,Halifax and the World Part II.,20323,Tut,T06,1535,1625,11001,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CANA,1103,Halifax and the World Part II.,20324,Tut,T07,1535,1625,11001,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CANA,2001,Idea of Canada: Social & Polit,14416,Lec,N/A,1135,1255,11100,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CANA,2002,Idea of Canada: Cultural & Lit,20327,Lec,N/A,1735,2025,00100,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CANA,2004,Canadian Literature,20328,Lec,N/A,1005,1125,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CANA,2005,Intro to African Can. Studies,18127,Lec,N/A,1135,1255,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CANA,2050,Hist. Iss. in Indigenous Stud.,14417,Lec,N/A,835,955,11100,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CANA,2052,Contemp Iss in Indig Studies,20329,Lec,N/A,835,955,10100,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CANA,2218,Cdn Economy:Policy Debates,20330,Lec,N/A,1605,1725,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CANA,2233,Canadian Economic Hist. I,14418,Lec,N/A,1735,2025,01000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CANA,2235,History of Canadian Culture,20331,Lec,N/A,1305,1425,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CANA,2280,African NS History,23874,Lec,N/A,1535,1655,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CANA,2410,Env Issues in Earth Sciences,18165,Lec,N/A,1005,1125,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CANA,3000,Int. Disp. Appr. to Cdn. Theme,14419,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CANA,3020,Canadian Cultural Landscapes,20332,Lec,N/A,1305,1555,10000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CANA,3050,Indigenous Practices,20333,Lec,N/A,1605,1725,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CANA,3052,Indigenous Soc Hlth & Env Iss.,23755,Lec,N/A,835,955,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CANA,3185,Stdy Indigenous People N Amer,20334,Lec,N/A,1135,1425,00010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CANA,3270,Contemporary Canadian Lit.,14422,Lec,N/A,1005,1125,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CANA,3400,Contemporary Indigenour Art,18202,Lec,N/A,1305,1425,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CANA,3401,Indigenour Represent. in Film,18203,Lec,N/A,1135,1425,00001,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CANA,3900,French-Canadian Literature,14423,Lec,N/A,1305,1425,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CANA,4000,Canadian Seminar,14424,Lec,N/A,1005,1125,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CH&E,4010,Epidemiology Principles,22524,Lec,N/A,1735,1855,10110,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CH&E,5000,Community Health Principles,16872,Lec,N/A,935,1225,00110,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CH&E,5010,Epidemiology Principles,16873,Lec,N/A,935,1055,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CH&E,5019,Principles of Biostats,16875,Lab,B01,1235,1355,00011,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CH&E,5019,Principles of Biostats,16874,Lec,N/A,1135,1255,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CH&E,5030,Research Meth/Comm Hlth & Epid,22525,Lec,N/A,1305,1555,00010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CH&E,5040,Intro to Hlth Serv Res. & Pol.,16876,Lec,N/A,1335,1625,11010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CH&E,6001,Environ & Occupatnl Health,18377,Lec,N/A,905,1155,11010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CH&E,6010,Community Health Practicum,16877,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CH&E,6010,Community Health Practicum,22526,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CH&E,6019,Biostatistical Modeling,24004,Lab,B01,1105,1225,00010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CH&E,6019,Biostatistical Modeling,22527,Lec,N/A,905,1155,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CH&E,6020,Advanced Epidemiology,22528,Lec,N/A,905,1155,00110,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CH&E,6060,Directed Studies,16878,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CH&E,6060,Directed Studies,22530,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CH&E,6062,Directed Readings/Studies,16879,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CH&E,6062,Directed Readings/Studies,22531,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CH&E,8020,X Epidemiology and Applied Healt,17565,Lec,N/A,1305,1555,00110,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CH&E,8020,Y Epidemiology and Applied Healt,23199,Lec,N/A,1305,1555,00110,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CH&E,8040,Professional Development Sem,18401,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CH&E,8040,Professional Development Sem,24001,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CH&E,8050,PhD Placement,18468,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CH&E,8050,PhD Placement,24086,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CH&E,9000,Master's Thesis,16881,Ths,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CH&E,9000,Master's Thesis,22532,Ths,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CH&E,9530,PhD Thesis,18469,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CH&E,9530,PhD Thesis,24087,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CHEE,3501,Unit Operations Lab II,20337,Lab,B02,835,1225,00110,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CHEE,3501,Unit Operations Lab II,20336,Lab,B01,1335,1725,10000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CHEE,3501,Unit Operations Lab II,20335,Lec,N/A,935,1125,11001,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CHEE,3522,Mechanical Unit Operation,20339,Tut,T01,835,1125,10010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CHEE,3522,Mechanical Unit Operation,20338,Lec,N/A,1235,1325,11101,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CHEE,3525,Separation Processes,20341,Tut,T01,1505,1755,00010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CHEE,3525,Separation Processes,20340,Lec,N/A,1135,1255,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CHEE,3601,Thermal Unit Operations,14426,Tut,T01,1435,1625,00011,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CHEE,3601,Thermal Unit Operations,14425,Lec,N/A,1005,1125,01100,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CHEE,3634,Chemical Reaction Engineering,14428,Tut,T01,935,1125,00011,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CHEE,3634,Chemical Reaction Engineering,14427,Lec,N/A,835,955,11110,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CHEE,4702,Unit Operations Lab I,14430,Lab,B01,835,1225,00011,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CHEE,4702,Unit Operations Lab I,14429,Lec,N/A,1635,1725,01000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CHEE,4703,Process Dynamics and Control,14432,Lab,B01,935,1125,00100,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CHEE,4703,Process Dynamics and Control,14433,Tut,T01,1135,1225,00110,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CHEE,4703,Process Dynamics and Control,14431,Lec,N/A,835,1025,11100,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CHEE,4704,Separation Process II,14434,Lec,N/A,1005,1125,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CHEE,4704,Separation Process II,14435,Tut,T01,1435,1625,11010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
CHEE,4705,Pilot Scale Operations,14436,Lec,N/A,1435,1525,00010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
